index,next_index,path_id,start_label,end_label
6707,8115,15_to_8115,4,6
15,3132,15_to_3132,4,7
15,4603,15_to_2405,4,8
4603,9311,15_to_2405,4,8
9311,2405,15_to_2405,4,8
15,4603,15_to_9311,4,9
4603,9311,15_to_9311,4,9
16,4648,16_to_9381,7,0
4648,9295,16_to_9381,7,0
9295,9381,16_to_9381,7,0
16,2579,16_to_8998,7,1
2579,8998,16_to_8998,7,1
16,5293,16_to_5273,7,2
5293,5273,16_to_5273,7,2
16,9178,16_to_4951,7,3
9178,4951,16_to_4951,7,3
16,4648,16_to_6089,7,4
4648,6089,16_to_6089,7,4
16,8963,16_to_361,7,5
8963,361,16_to_361,7,5
16,2579,16_to_4206,7,6
2579,4470,16_to_4206,7,6
4470,4206,16_to_4206,7,6
16,8683,16_to_6963,7,8
8683,6963,16_to_6963,7,8
16,1196,16_to_1196,7,9
17,7031,17_to_9381,9,0
7031,9381,17_to_9381,9,0
17,6689,17_to_6689,9,1
17,3108,17_to_3108,9,2
17,8704,17_to_8704,9,3
17,2205,17_to_2205,9,4
17,4273,17_to_4273,9,5
17,2205,17_to_8115,9,6
2205,8115,17_to_8115,9,6
17,5680,17_to_5680,9,7
17,8020,17_to_8020,9,8
18,6754,18_to_9167,8,0
6754,846,18_to_9167,8,0
846,6067,18_to_9167,8,0
6067,793,18_to_9167,8,0
793,2738,18_to_9167,8,0
2738,9167,18_to_9167,8,0
18,6754,18_to_969,8,1
6754,846,18_to_969,8,1
846,3350,18_to_969,8,1
3350,5642,18_to_969,8,1
5642,969,18_to_969,8,1
18,6754,18_to_3350,8,2
6754,846,18_to_3350,8,2
846,3350,18_to_3350,8,2
18,9983,18_to_2626,8,3
9983,5457,18_to_2626,8,3
5457,2626,18_to_2626,8,3
18,6754,18_to_890,8,4
6754,846,18_to_890,8,4
846,3350,18_to_890,8,4
3350,774,18_to_890,8,4
774,7680,18_to_890,8,4
7680,2008,18_to_890,8,4
2008,9262,18_to_890,8,4
9262,890,18_to_890,8,4
18,9983,18_to_9983,8,5
18,5879,18_to_5115,8,6
5879,5115,18_to_5115,8,6
18,6754,18_to_1494,8,7
6754,846,18_to_1494,8,7
846,3350,18_to_1494,8,7
3350,774,18_to_1494,8,7
774,7680,18_to_1494,8,7
7680,1494,18_to_1494,8,7
18,6754,18_to_7592,8,9
6754,846,18_to_7592,8,9
846,6067,18_to_7592,8,9
6067,3585,18_to_7592,8,9
3585,7592,18_to_7592,8,9
20,3960,20_to_4371,0,1
3960,435,20_to_4371,0,1
435,5389,20_to_4371,0,1
5389,2228,20_to_4371,0,1
2228,4371,20_to_4371,0,1
20,5541,20_to_5262,0,2
5541,4397,20_to_5262,0,2
4397,9266,20_to_5262,0,2
9266,502,20_to_5262,0,2
502,5262,20_to_5262,0,2
20,3960,20_to_2093,0,3
3960,435,20_to_2093,0,3
435,5389,20_to_2093,0,3
5389,2228,20_to_2093,0,3
2228,2093,20_to_2093,0,3
20,3960,20_to_5905,0,4
3960,7004,20_to_5905,0,4
7004,5024,20_to_5905,0,4
5024,8902,20_to_5905,0,4
8902,5905,20_to_5905,0,4
20,3960,20_to_8776,0,5
3960,7004,20_to_8776,0,5
7004,5024,20_to_8776,0,5
5024,8776,20_to_8776,0,5
20,3960,20_to_5024,0,6
3960,7004,20_to_5024,0,6
7004,5024,20_to_5024,0,6
20,5002,20_to_7654,0,7
5002,3954,20_to_7654,0,7
3954,7739,20_to_7654,0,7
7739,2450,20_to_7654,0,7
2450,7654,20_to_7654,0,7
20,3960,20_to_3950,0,8
3960,7004,20_to_3950,0,8
7004,2149,20_to_3950,0,8
2149,9381,20_to_3950,0,8
9381,3950,20_to_3950,0,8
20,3960,20_to_7027,0,9
3960,7004,20_to_7027,0,9
7004,2149,20_to_7027,0,9
2149,9381,20_to_7027,0,9
9381,7027,20_to_7027,0,9
21,1058,21_to_9381,1,0
1058,5190,21_to_9381,1,0
5190,8203,21_to_9381,1,0
8203,1260,21_to_9381,1,0
1260,9381,21_to_9381,1,0
21,7151,21_to_1366,1,2
7151,1366,21_to_1366,1,2
21,2500,21_to_82,1,3
2500,82,21_to_82,1,3
21,1336,21_to_6021,1,4
1336,6021,21_to_6021,1,4
21,1336,21_to_4227,1,5
1336,4227,21_to_4227,1,5
21,4684,21_to_7981,1,6
4684,7981,21_to_7981,1,6
21,4657,21_to_137,1,7
4657,137,21_to_137,1,7
21,5748,21_to_5748,1,8
21,1347,21_to_1347,1,9
23,4983,23_to_9381,8,0
4983,5898,23_to_9381,8,0
5898,8665,23_to_9381,8,0
8665,8242,23_to_9381,8,0
8242,7122,23_to_9381,8,0
7122,6590,23_to_9381,8,0
6590,6773,23_to_9381,8,0
6773,1260,23_to_9381,8,0
1260,9381,23_to_9381,8,0
23,4983,23_to_856,8,1
4983,5898,23_to_856,8,1
5898,8665,23_to_856,8,1
8665,8242,23_to_856,8,1
8242,7122,23_to_856,8,1
7122,6590,23_to_856,8,1
6590,856,23_to_856,8,1
23,4983,23_to_774,8,2
4983,5898,23_to_774,8,2
5898,8665,23_to_774,8,2
8665,8242,23_to_774,8,2
8242,7122,23_to_774,8,2
7122,2853,23_to_774,8,2
2853,8507,23_to_774,8,2
8507,774,23_to_774,8,2
23,4983,23_to_5828,8,3
4983,5898,23_to_5828,8,3
5898,8665,23_to_5828,8,3
8665,8242,23_to_5828,8,3
8242,9991,23_to_5828,8,3
9991,8643,23_to_5828,8,3
8643,5828,23_to_5828,8,3
23,4983,23_to_3534,8,4
4983,5898,23_to_3534,8,4
5898,8665,23_to_3534,8,4
8665,8242,23_to_3534,8,4
8242,7122,23_to_3534,8,4
7122,6590,23_to_3534,8,4
6590,8737,23_to_3534,8,4
8737,3534,23_to_3534,8,4
23,4983,23_to_5021,8,5
4983,5898,23_to_5021,8,5
5898,8665,23_to_5021,8,5
8665,8242,23_to_5021,8,5
8242,7122,23_to_5021,8,5
7122,6590,23_to_5021,8,5
6590,5021,23_to_5021,8,5
23,4983,23_to_381,8,6
4983,5898,23_to_381,8,6
5898,8665,23_to_381,8,6
8665,8242,23_to_381,8,6
8242,9991,23_to_381,8,6
9991,7023,23_to_381,8,6
7023,4432,23_to_381,8,6
4432,381,23_to_381,8,6
23,4983,23_to_9503,8,7
4983,5898,23_to_9503,8,7
5898,8665,23_to_9503,8,7
8665,8242,23_to_9503,8,7
8242,7122,23_to_9503,8,7
7122,6590,23_to_9503,8,7
6590,8737,23_to_9503,8,7
8737,9503,23_to_9503,8,7
23,4983,23_to_798,8,9
4983,5898,23_to_798,8,9
5898,8665,23_to_798,8,9
8665,8242,23_to_798,8,9
8242,7122,23_to_798,8,9
7122,2853,23_to_798,8,9
2853,798,23_to_798,8,9
24,3848,24_to_457,1,0
3848,3211,24_to_457,1,0
3211,457,24_to_457,1,0
24,516,24_to_516,1,2
24,6436,24_to_5627,1,3
6436,5627,24_to_5627,1,3
24,3534,24_to_3534,1,4
24,5815,24_to_5218,1,5
5815,2647,24_to_5218,1,5
2647,6053,24_to_5218,1,5
6053,6219,24_to_5218,1,5
6219,5218,24_to_5218,1,5
24,4206,24_to_4206,1,6
24,5704,24_to_5704,1,7
24,3848,24_to_8744,1,8
3848,8744,24_to_8744,1,8
24,6730,24_to_6730,1,9
26,8,26_to_457,1,0
8,9391,26_to_457,1,0
9391,3211,26_to_457,1,0
3211,457,26_to_457,1,0
26,6587,26_to_6587,1,2
26,9924,26_to_4861,1,3
9924,4861,26_to_4861,1,3
26,3534,26_to_3534,1,4
26,9031,26_to_5218,1,5
9031,5218,26_to_5218,1,5
26,5397,26_to_4206,1,6
5397,4206,26_to_4206,1,6
26,1494,26_to_1494,1,7
26,3901,26_to_3901,1,8
26,4115,26_to_6730,1,9
4115,6730,26_to_6730,1,9
27,9249,27_to_1198,5,0
9249,1935,27_to_1198,5,0
1935,1198,27_to_1198,5,0
27,9249,27_to_1827,5,1
9249,3229,27_to_1827,5,1
3229,7758,27_to_1827,5,1
7758,1827,27_to_1827,5,1
27,3979,27_to_3350,5,2
3979,9686,27_to_3350,5,2
9686,4312,27_to_3350,5,2
4312,3350,27_to_3350,5,2
27,3979,27_to_9686,5,3
3979,9686,27_to_9686,5,3
27,9249,27_to_6122,5,4
9249,3229,27_to_6122,5,4
3229,7758,27_to_6122,5,4
7758,6122,27_to_6122,5,4
27,9249,27_to_3771,5,6
9249,986,27_to_3771,5,6
986,3771,27_to_3771,5,6
27,9249,27_to_7080,5,7
9249,3229,27_to_7080,5,7
3229,7758,27_to_7080,5,7
7758,7080,27_to_7080,5,7
27,3979,27_to_4752,5,8
3979,2442,27_to_4752,5,8
2442,4752,27_to_4752,5,8
27,9249,27_to_99,5,9
9249,3229,27_to_99,5,9
3229,99,27_to_99,5,9
29,2447,29_to_508,5,0
2447,3240,29_to_508,5,0
3240,6882,29_to_508,5,0
6882,8302,29_to_508,5,0
8302,7644,29_to_508,5,0
7644,7132,29_to_508,5,0
7132,508,29_to_508,5,0
29,2447,29_to_5265,5,1
2447,3240,29_to_5265,5,1
3240,263,29_to_5265,5,1
263,7587,29_to_5265,5,1
7587,6317,29_to_5265,5,1
6317,5265,29_to_5265,5,1
29,2447,29_to_3108,5,2
2447,3240,29_to_3108,5,2
3240,263,29_to_3108,5,2
263,4653,29_to_3108,5,2
4653,4185,29_to_3108,5,2
4185,2841,29_to_3108,5,2
2841,3108,29_to_3108,5,2
29,2447,29_to_530,5,3
2447,3240,29_to_530,5,3
3240,263,29_to_530,5,3
263,1989,29_to_530,5,3
1989,530,29_to_530,5,3
29,2447,29_to_3525,5,4
2447,3240,29_to_3525,5,4
3240,263,29_to_3525,5,4
263,7587,29_to_3525,5,4
7587,6317,29_to_3525,5,4
6317,3525,29_to_3525,5,4
29,2447,29_to_55,5,6
2447,3240,29_to_55,5,6
3240,263,29_to_55,5,6
263,6482,29_to_55,5,6
6482,3090,29_to_55,5,6
3090,55,29_to_55,5,6
29,2447,29_to_4300,5,7
2447,3240,29_to_4300,5,7
3240,263,29_to_4300,5,7
263,2209,29_to_4300,5,7
2209,7781,29_to_4300,5,7
7781,3533,29_to_4300,5,7
3533,4300,29_to_4300,5,7
29,2447,29_to_3938,5,8
2447,3240,29_to_3938,5,8
3240,263,29_to_3938,5,8
263,4653,29_to_3938,5,8
4653,3938,29_to_3938,5,8
29,2447,29_to_3533,5,9
2447,3240,29_to_3533,5,9
3240,263,29_to_3533,5,9
263,2209,29_to_3533,5,9
2209,7781,29_to_3533,5,9
7781,3533,29_to_3533,5,9
33,5024,33_to_2149,6,0
5024,2149,33_to_2149,6,0
33,4121,33_to_3028,6,1
4121,6341,33_to_3028,6,1
6341,3028,33_to_3028,6,1
33,4121,33_to_7272,6,2
4121,1871,33_to_7272,6,2
1871,7272,33_to_7272,6,2
33,5024,33_to_6794,6,3
5024,887,33_to_6794,6,3
887,6794,33_to_6794,6,3
33,5024,33_to_5905,6,4
5024,8902,33_to_5905,6,4
8902,5905,33_to_5905,6,4
33,5024,33_to_8776,6,5
5024,8776,33_to_8776,6,5
33,4121,33_to_9673,6,7
4121,1871,33_to_9673,6,7
1871,3806,33_to_9673,6,7
3806,9673,33_to_9673,6,7
33,5024,33_to_9840,6,8
5024,7729,33_to_9840,6,8
7729,9840,33_to_9840,6,8
33,5024,33_to_3683,6,9
5024,6206,33_to_3683,6,9
6206,3683,33_to_3683,6,9
34,9428,34_to_9381,6,0
9428,9381,34_to_9381,6,0
34,9428,34_to_3028,6,1
9428,3028,34_to_3028,6,1
34,9428,34_to_7272,6,2
9428,9940,34_to_7272,6,2
9940,7272,34_to_7272,6,2
34,9214,34_to_6794,6,3
9214,1039,34_to_6794,6,3
1039,6794,34_to_6794,6,3
34,9428,34_to_890,6,4
9428,2221,34_to_890,6,4
2221,890,34_to_890,6,4
34,9428,34_to_8802,6,5
9428,8802,34_to_8802,6,5
34,9428,34_to_5287,6,7
9428,1260,34_to_5287,6,7
1260,1853,34_to_5287,6,7
1853,5287,34_to_5287,6,7
34,9428,34_to_1312,6,8
9428,1312,34_to_1312,6,8
34,9428,34_to_9533,6,9
9428,1260,34_to_9533,6,9
1260,9533,34_to_9533,6,9
35,8663,35_to_7406,6,0
8663,3328,35_to_7406,6,0
3328,8369,35_to_7406,6,0
8369,7406,35_to_7406,6,0
35,8433,35_to_1827,6,1
8433,2055,35_to_1827,6,1
2055,8115,35_to_1827,6,1
8115,5499,35_to_1827,6,1
5499,1827,35_to_1827,6,1
35,8433,35_to_6288,6,2
8433,2055,35_to_6288,6,2
2055,8115,35_to_6288,6,2
8115,7945,35_to_6288,6,2
7945,6288,35_to_6288,6,2
35,8433,35_to_469,6,3
8433,6687,35_to_469,6,3
6687,2489,35_to_469,6,3
2489,4457,35_to_469,6,3
4457,469,35_to_469,6,3
35,8433,35_to_6707,6,4
8433,2055,35_to_6707,6,4
2055,8115,35_to_6707,6,4
8115,6707,35_to_6707,6,4
35,8433,35_to_3029,6,5
8433,9438,35_to_3029,6,5
9438,579,35_to_3029,6,5
579,5005,35_to_3029,6,5
5005,3029,35_to_3029,6,5
35,8433,35_to_2775,6,7
8433,2055,35_to_2775,6,7
2055,8115,35_to_2775,6,7
8115,6707,35_to_2775,6,7
6707,2775,35_to_2775,6,7
35,8433,35_to_3901,6,8
8433,2055,35_to_3901,6,8
2055,8115,35_to_3901,6,8
8115,7945,35_to_3901,6,8
7945,3901,35_to_3901,6,8
35,8433,35_to_6634,6,9
8433,2055,35_to_6634,6,9
2055,8115,35_to_6634,6,9
8115,6707,35_to_6634,6,9
6707,6634,35_to_6634,6,9
36,7420,36_to_457,1,0
7420,3292,36_to_457,1,0
3292,457,36_to_457,1,0
36,5877,36_to_2117,1,2
5877,2117,36_to_2117,1,2
36,7420,36_to_5627,1,3
7420,4580,36_to_5627,1,3
4580,5627,36_to_5627,1,3
36,2748,36_to_6673,1,4
2748,1038,36_to_6673,1,4
1038,8102,36_to_6673,1,4
8102,6673,36_to_6673,1,4
36,3605,36_to_5218,1,5
3605,5218,36_to_5218,1,5
36,3434,36_to_5907,1,6
3434,802,36_to_5907,1,6
802,5907,36_to_5907,1,6
36,2748,36_to_4360,1,7
2748,1038,36_to_4360,1,7
1038,8102,36_to_4360,1,7
8102,4360,36_to_4360,1,7
36,9159,36_to_9159,1,8
36,7420,36_to_9755,1,9
7420,9755,36_to_9755,1,9
37,2141,37_to_457,1,0
2141,9107,37_to_457,1,0
9107,457,37_to_457,1,0
37,4348,37_to_2267,1,2
4348,2267,37_to_2267,1,2
37,6386,37_to_6386,1,3
37,7041,37_to_6021,1,4
7041,6021,37_to_6021,1,4
37,2535,37_to_4227,1,5
2535,4227,37_to_4227,1,5
37,2141,37_to_7981,1,6
2141,7981,37_to_7981,1,6
37,8217,37_to_8217,1,7
37,8373,37_to_5748,1,8
8373,5748,37_to_5748,1,8
37,995,37_to_1347,1,9
995,1347,37_to_1347,1,9
38,4802,38_to_1260,0,1
4802,5644,38_to_1260,0,1
5644,7060,38_to_1260,0,1
7060,6150,38_to_1260,0,1
6150,8556,38_to_1260,0,1
8556,2450,38_to_1260,0,1
2450,9381,38_to_1260,0,1
9381,1260,38_to_1260,0,1
38,4802,38_to_8729,0,2
4802,5644,38_to_8729,0,2
5644,7060,38_to_8729,0,2
7060,2933,38_to_8729,0,2
2933,9044,38_to_8729,0,2
9044,3576,38_to_8729,0,2
3576,1834,38_to_8729,0,2
1834,8729,38_to_8729,0,2
38,4802,38_to_8456,0,3
4802,5644,38_to_8456,0,3
5644,7060,38_to_8456,0,3
7060,6150,38_to_8456,0,3
6150,8556,38_to_8456,0,3
8556,2450,38_to_8456,0,3
2450,9381,38_to_8456,0,3
9381,8456,38_to_8456,0,3
38,4802,38_to_730,0,4
4802,5644,38_to_730,0,4
5644,7060,38_to_730,0,4
7060,2933,38_to_730,0,4
2933,9343,38_to_730,0,4
9343,1198,38_to_730,0,4
1198,730,38_to_730,0,4
38,4802,38_to_6159,0,5
4802,3051,38_to_6159,0,5
3051,4367,38_to_6159,0,5
4367,3766,38_to_6159,0,5
3766,6159,38_to_6159,0,5
38,4802,38_to_6117,0,6
4802,5644,38_to_6117,0,6
5644,7060,38_to_6117,0,6
7060,6150,38_to_6117,0,6
6150,4916,38_to_6117,0,6
4916,6117,38_to_6117,0,6
38,4802,38_to_7654,0,7
4802,5644,38_to_7654,0,7
5644,7060,38_to_7654,0,7
7060,6150,38_to_7654,0,7
6150,8556,38_to_7654,0,7
8556,2450,38_to_7654,0,7
2450,7654,38_to_7654,0,7
38,4802,38_to_3950,0,8
4802,5644,38_to_3950,0,8
5644,8463,38_to_3950,0,8
8463,3127,38_to_3950,0,8
3127,3123,38_to_3950,0,8
3123,233,38_to_3950,0,8
233,3950,38_to_3950,0,8
38,4802,38_to_9631,0,9
4802,5644,38_to_9631,0,9
5644,7060,38_to_9631,0,9
7060,6150,38_to_9631,0,9
6150,8556,38_to_9631,0,9
8556,2450,38_to_9631,0,9
2450,7654,38_to_9631,0,9
7654,9631,38_to_9631,0,9
39,3950,39_to_233,8,0
3950,233,39_to_233,8,0
39,264,39_to_7248,8,1
264,7248,39_to_7248,8,1
39,9280,39_to_9051,8,2
9280,9051,39_to_9051,8,2
39,2676,39_to_4861,8,3
2676,4861,39_to_4861,8,3
39,2676,39_to_537,8,4
2676,537,39_to_537,8,4
39,4120,39_to_1003,8,5
4120,1003,39_to_1003,8,5
39,9840,39_to_7729,8,6
9840,7729,39_to_7729,8,6
39,2676,39_to_9004,8,7
2676,9004,39_to_9004,8,7
39,8355,39_to_8355,8,9
40,6821,40_to_1198,7,0
6821,7369,40_to_1198,7,0
7369,730,40_to_1198,7,0
730,1198,40_to_1198,7,0
40,6821,40_to_4037,7,1
6821,7369,40_to_4037,7,1
7369,730,40_to_4037,7,1
730,4037,40_to_4037,7,1
40,5491,40_to_3074,7,2
5491,7972,40_to_3074,7,2
7972,7189,40_to_3074,7,2
7189,3074,40_to_3074,7,2
40,2891,40_to_5533,7,3
2891,5097,40_to_5533,7,3
5097,5533,40_to_5533,7,3
40,6821,40_to_307,7,4
6821,307,40_to_307,7,4
40,6821,40_to_2442,7,5
6821,7369,40_to_2442,7,5
7369,2340,40_to_2442,7,5
2340,2442,40_to_2442,7,5
40,6821,40_to_7522,7,6
6821,7959,40_to_7522,7,6
7959,149,40_to_7522,7,6
149,4775,40_to_7522,7,6
4775,7522,40_to_7522,7,6
40,6821,40_to_1655,7,8
6821,4513,40_to_1655,7,8
4513,5747,40_to_1655,7,8
5747,1655,40_to_1655,7,8
40,2891,40_to_9374,7,9
2891,9374,40_to_9374,7,9
41,1458,41_to_8667,5,0
1458,185,41_to_8667,5,0
185,3229,41_to_8667,5,0
3229,7758,41_to_8667,5,0
7758,8667,41_to_8667,5,0
41,242,41_to_2535,5,1
242,2209,41_to_2535,5,1
2209,7781,41_to_2535,5,1
7781,1377,41_to_2535,5,1
1377,2535,41_to_2535,5,1
41,1458,41_to_3074,5,2
1458,185,41_to_3074,5,2
185,5323,41_to_3074,5,2
5323,4678,41_to_3074,5,2
4678,3074,41_to_3074,5,2
41,242,41_to_9104,5,3
242,8773,41_to_9104,5,3
8773,8263,41_to_9104,5,3
8263,9104,41_to_9104,5,3
41,1458,41_to_6122,5,4
1458,185,41_to_6122,5,4
185,3229,41_to_6122,5,4
3229,7758,41_to_6122,5,4
7758,6122,41_to_6122,5,4
41,1458,41_to_3771,5,6
